@relation 'datasets'

@attribute text string
@attribute @@class@@ {neg,pos}

@data
'حكومة جديدة دابا عاد غاد دورينا الحكومة جديدة الله يوري لموك جهنم الكحلة يا الكلب بالكلب لاخور',neg
'الشعب يريد توزيع الثروة العادل اما الحكومة لا تهمنا لأنها أصلا مجرد صراب',neg
'بلاد لحكرة ولقمع ودال حسبي الله ونعم الوكيل اصبحت اتمنى الحرب في هاده دولة من كترة الحكرة هيا لحل الوحيد',neg
'علاش هاذشي ميكون قبل لاحولۃ ولاقوۃ الی باﷲ العلي العظيم',neg
'عاجل...نهاية مروعة لحياة شخص ضواحي تطوان',neg
'جرادة بلاد فين كبر ابي الله يرحمو.ابي كان يشتغل في هدا المنجم.يجب إعارة اهتمام لهؤلاء العمال.والله لا حرام',neg
'حتى هدو غادي تقولو عليهم انفصليين ولاغادي تقلبلهم على شي تهم اخرى الله يتولاكم يا الظلمة المفتريين',neg
'علاه حنا عندنا بعدا شي بطولة احترافية',neg
'هادي مدينة جرادة الشرقية الجريحة المنسية لي شباب ديالها كايموت داخل المناجم لاستخراج القليل من الفحم الحجري لبسعه بتمن رخيص دون وجود بديل للعمل شباب في عمر الزهور',neg
'ظاهرة الانتحار صارت في ارتفاع خلال الشهور الأخيرة.ما السبب؟',neg
'لكن الخرايري المحكور سيصوت على بوتبليقة حيا او ميتا',neg
'اما انتم جبناء لم تحررو نفسكم حتى من المومياء المحنط الذي يحكمكم ',neg
'حشومة عليه طمع فيها مسكينة',neg
'يالمذلولا الذل لي راكم عايشين فيه يكفيكم وزيادة اصبحتم أضحوكة العالم',neg
'هد شوف تقي عندها جوج وجاه لبارح گالة مارايكوم في تعرابت والملاهي واليوم الاداء وسير شوف ليركب عليك الاباقين تفووووو',neg
'شكرا شوف تيفي لمجيئكم لمدينتنا الصامدة تحية نضالية',neg
'وانا كنgولو سير الله يعطيك العمى وطولان العمر الشفار نعلك الله',neg
'عيب يابنادم تظلم الناس وتدي حاجة ماشي ديالك ربي يجازيك تسرق ',neg
'هذا اللي شفر ليها بيكالتها خصو يرجعها ليها ويعتذر ليها. والله حتى حشومة عليه هي معاقة او طمع في بيكالتها',neg
'م لانه لاجدوى من الكلام مع عبيد مازالتم تعيشون في الجهل والتخلف تركعون وتسجدون لعبد ضعيف لانكم أغبيا ',neg
'بغيت ليه مصيبة هو وليحكرو على الدراوش',neg
'سبب يرجع الى دولة رقم واحد تابعينهم سياسيين الاغبياء يعني الكلاب الضالة لعنة لله عليكم الى يوم الدين همكم الوحيد جمع المال العام في بطونكم',neg
'اللهم وحد كلمة المسلمين...الله أصلح أولياء أمور العرب...فقد أهلكوا هذه الأمة',neg
'تافهين عايشين بالدعارة والسياحة الجنسية تسترزقون بها اما تجارة الحشيش فحدث ولا حرج الله يرحم النساء المغربيات لي ماتو في الازدحام من اجل حفنة دقيق تجي فرخة مثلك تتكلم على الجزائر روحي اغسلي فمك لمعفن قبل ما تحكي على سيادك',neg
'الخضر فسوق الجملة عندها اثمنة مناسبة والخضارة هوما لي تايديرو مابغاو',neg
'ا لمهم قولوا ما تريدون المهم الفلاح واكل مسكين الشحط',neg
'و لي شفر فلوس الشعب و خداهم لبناما و سويسرا نسمحو ليه تاهوا ؟ ',neg
'لا حمار حسن منكم واش هدي لفتنة اولا اشنوا لا حولا ولا قوة إلا بالله العلي العظيم حسبنا آلله ونعمة الوكيل فيكم',neg
'فلك الله ياوطني طالما الشعب صابر على الوضع ',neg
'حشومة عليه مرعاش إعاقة ديالها ',neg
'مدينة مهمشة ليس لاهاليها الحق في التعبير عن رفضهم لمظاهر القهر',neg
'الفن عندنا = التشمكير، الفن ذهب مع قدماء الفنانين رحمهم الله',neg
'ورغم هذا لازلنا نعاني من الغلاء والفلاحة مابغاوش يوعاو ويديرو حد للوسطاء والسماسرية .الله يعفو علينا من هاد الناس ',neg
'شفت الصحافة الزبل قاليك ساعات رآه 2jour خرجهوم أولد الشعب ',neg
'هاد القناة ناسها مكبوتين كيهدرو غير على الجنس',neg
'إنا لله وإنا إليه راجعون رحمة الله عليهم',neg
'لعنه الليا ليوم الدين لو سمحت ليه هي احنا سنظل نطلب الله ان يورينا فيه يوما اسودا',neg
'اش هد المستوى ديال الويل حشومة وعيب هاشي',neg
'هدا لي سرق ليها بيكالة استغفرو الله محالش قبرو اتحفر ليه',neg
'الله يرحمهم ويغفرلهم ويرزق ذويهم الصبر والسلوان',neg
'أخ على اسئلة كدسولو فخبارك لي مصور هذ فديو تريكتو خذاة الزريعة من عند النصراني',neg
'هاد الأسئلة سبحان الله تحت المستوى كتمشيو تضحكو بها على ناس مقاريينش!!! وتضحكو فيهم الناس..الله يهديكم على نفوسكم',neg
'واش مكاين علاش نتكلمو غير على هد الحوايج التفهه كاين مواضيع اهم تناقش الساعه اهم واولى ارقوا بدوقكم واسموا بقناتكم',neg
'جبدوهم ولاد الشعب ماشي الوقاية المدنية. شوية ديال المصداقية الله يرحمالوالدين',neg
'مال هد صفحة وا لات كتهضر غير على مواضيع فاحشة سيرو الله يخض فيكم لحق حمير',neg
'يلعن مكوم الوالدين',neg
'الله ارحمنا..... تعطل سقوط الامطارىسيجلب الكثير من الغلاء......اللهم اسقي عبادك وبهيمتك ',neg
'ببساطة،هذه هي مدينة جرادة الصامدة، المجندة بشباب ما قال للاستسلام مرحبا',neg
'السلام. النحس في أغلب الأحيان يتبع الاعبين المغرورين وهد ما لوحظ على هدا الاعب في بعض الأحيان ',neg
'رحـــم الله الفقيــد الفنــــان حـسـن مضــيــاف',neg
'هذه هي المدينة التي قدمت ولم تجد من يقدم لشبابها يد العون للبحث عن قطعة رغيف تسكت ألم التهميش.',neg
'و أسكنه فسيــــح جناتــــــــه، إن لله و إن إليــه راجعــون',neg
'مصاصين دماء البشر من السماسرية والمضاربين هما الي كيخنقو الضعفاء وكيتخبعوا ورا الدولة ولو فاستطاعتهم حبس الهواء على الناس لفعلوها بدون تردد',neg
'رغم كل المجهودات المبذولة من طرف وزارة الفلاحة فلا زال المواطن المغربي يشكو من الارتفاع الصاروخي للاسعار والسبب الرئيسي السماسرية لي مابغاوش يتقاو الله ',neg
'ارتفاع الخضر سببه هو الوساطة السماسرية خرجو علينا ف هاد البلاد الله احفظ',neg
